"ID","SalePrice"
1848,59897.0751064708
1849,108509.252464585
1850,119766.846040205
1851,155231.867013498
1852,125806.479501981
1853,138312.810578537
1854,170023.135526247
1855,159560.682190458
1856,219937.099711478
1857,155165.296722341
1858,148454.445042879
1859,126475.714706177
1860,159317.065312719
1861,125844.130661436
1862,285283.078179369
1863,268632.764043619
1864,268683.696959596
1865,327241.693390389
1866,320116.30368888
1867,224078.798351011
1868,280451.829905075
1869,207891.766653381
1870,218288.580307363
1871,234732.719312035
1872,177133.908649112
1873,239551.183714756
1874,147870.190421866
1875,207691.168032795
1876,191436.861762378
1877,212781.486697307
1878,209157.82700249
1879,138542.557562878
1880,135335.37877693
1881,248789.410657924
1882,245070.077493524
1883,189274.922561785
1884,203482.392773617
1885,222935.467094353
1886,275700.31929945
1887,212172.864134039
1888,264365.929274442
1889,176411.547288196
1890,126314.864883584
1891,134548.469714829
1892,105717.655876784
1893,128507.324562418
1894,124067.399077899
1895,141177.193453207
1896,130910.975288188
1897,126973.703790689
1898,122620.879475727
1899,152654.646350206
1900,155731.12966893
1901,149584.995886891
1902,137240.825296908
1903,198339.023015504
1904,127393.755357381
1905,174057.497301188
1906,121058.040062291
1907,190178.679708674
1908,113846.488321945
1909,133172.215887577
1910,121907.168861405
1911,195816.571060747
1912,336239.432985958
1913,131678.374232484
1914,71520.0047169621
1915,261474.284275519
1916,60717.5406922479
1917,241078.902776115
1918,143905.881649788
1919,168440.452454984
1920,163074.789143027
1921,394698.04995399
1922,317274.873049442
1923,234844.365413865
1924,212498.151155167
1925,210853.930618788
1926,378726.59228736
1927,136701.265853472
1928,154201.444864851
1929,129702.571885896
1930,135293.085764225
1931,142453.423382165
1932,137197.911119609
1933,174925.17047902
1934,182646.238982189
1935,167647.759132318
1936,180987.269034241
1937,181195.583155365
1938,171183.661762203
1939,245342.197346895
1940,187087.247749003
1941,178871.922059916
1942,168110.368350581
1943,207238.924387823
1944,322422.729383963
1945,374918.454668081
1946,151590.200836271
1947,322262.688078554
1948,194046.212005219
1949,252744.663017342
1950,192691.270712239
1951,273681.712378976
1952,230197.814058677
1953,168735.486965488
1954,190816.12671108
1955,137017.202271458
1956,350421.308505722
1957,163605.858841517
1958,273911.307175864
1959,143725.95757872
1960,114360.577154957
1961,118033.186166391
1962,103341.951575319
1963,108064.731487648
1964,105557.280368178
1965,135369.646652435
1966,140999.372617963
1967,268075.450251644
1968,409686.714122336
1969,377867.963433194
1970,436428.072478486
1971,495138.010037203
1972,380049.208436983
1973,273924.064757949
1974,323273.722225308
1975,514721.406716526
1976,276386.469018243
1977,359953.189802067
1978,338273.700584479
1979,340287.756533528
1980,213158.53791954
1981,350843.614286237
1982,233754.70362492
1983,217319.775687085
1984,171473.117262869
1985,217563.913126811
1986,208098.470577554
1987,179810.731405751
1988,178158.479980555
1989,196420.709814449
1990,211335.167517564
1991,227715.38963418
1992,215711.152298109
1993,177406.177508278
1994,243641.887333005
1995,183264.67034013
1996,273412.804790297
1997,305582.534456343
1998,331183.374113513
1999,267994.614849937
2000,319712.984010869
2001,252829.398964532
2002,237803.628029413
2003,246958.361406547
2004,261686.847532303
2005,226054.463938213
2006,212288.880317564
2007,248887.298360887
2008,202834.15820944
2009,184644.699501132
2010,189524.085606217
2011,119156.783464118
2012,176208.046856653
2013,177397.2324692
2014,184303.68096019
2015,204513.111036337
2016,188585.132895834
2017,197208.997892873
2018,106091.44747044
2019,140299.215103469
2020,98387.1508126124
2021,113025.049790341
2022,185779.726261383
2023,144546.457121405
2024,257790.839545277
2025,353330.186608108
2026,184424.023082961
2027,154677.466888483
2028,165107.689268153
2029,156500.755130083
2030,281530.044924214
2031,236117.760981853
2032,263353.496377519
2033,271658.18410788
2034,168458.091821265
2035,225933.533381751
2036,193029.248717923
2037,197040.581607268
2038,308195.11090616
2039,202040.223595348
2040,321582.230783586
2041,323701.980890055
2042,206914.795309974
2043,175397.439100334
2044,182361.238083987
2045,219393.321977446
2046,151538.566552077
2047,136455.986302887
2048,137363.440647846
2049,154753.321375705
2050,180178.527597146
2051,102807.005461127
2052,124871.680146675
2053,144967.422968178
2054,99490.8605990068
2055,145518.48294411
2056,145512.719171531
2057,111571.894492405
2058,216792.136580477
2059,132205.041296459
2060,165408.188818695
2061,167910.574318235
2062,127980.403265453
2063,113566.276242732
2064,134249.188717525
2065,108870.459498722
2066,167180.04188751
2067,103412.043633505
2068,155243.324763221
2069,87292.7675469421
2070,118877.990198277
2071,104519.969666827
2072,147787.384316571
2073,130209.681566534
2074,188034.054526888
2075,151033.673863511
2076,126397.07790526
2077,135969.829277067
2078,120614.867180208
2079,127680.196722511
2080,120487.006982847
2081,130296.513278135
2082,109818.065062734
2083,141858.929517748
2084,112150.576819192
2085,122184.147088664
2086,108713.073129147
2087,120542.456501826
2088,104236.438007048
2089,86441.9746718577
2090,134390.692620928
2091,104356.789412805
2092,114393.844127263
2093,106771.798265441
2094,114101.523006273
2095,156259.47933212
2096,80648.493865594
2097,98665.2679552935
2098,142465.294196193
2099,66151.5330220682
2100,71059.3509194692
2101,116699.443083558
2102,133961.727813848
2103,106595.077745029
2104,150187.159100055
2105,120479.686586044
2106,73757.4544335883
2107,188653.67424819
2108,114339.715110689
2109,112016.126491829
2110,127508.169475867
2111,142209.336974923
2112,136383.344616563
2113,120679.904185029
2114,126121.595385272
2115,157072.408309817
2116,110673.88787862
2117,145293.619577496
2118,121142.264110361
2119,110427.786621133
2120,115526.662947369
2121,73601.8835811717
2122,101432.231198049
2123,81899.7801484711
2124,152989.698584461
2125,127917.567083401
2126,147416.117758042
2127,148622.247095825
2128,122384.377541147
2129,103636.065564014
2130,137236.939582292
2131,138810.965574853
2132,109904.025968288
2133,119514.962725292
2134,121902.306883732
2135,103722.956003863
2136,71010.7278604054
2137,109703.971344146
2138,131597.006752591
2139,147061.920647858
2140,142085.263308353
2141,150481.384125854
2142,125184.762666989
2143,135336.534047156
2144,127763.849467942
2145,140519.733875867
2146,164379.956029725
2147,152598.604925719
2148,133730.731512688
2149,148075.775368128
2150,221497.263149962
2151,124612.886845528
2152,153948.18240217
2153,158992.527807129
2154,96562.0487215849
2155,156159.264275408
2156,269433.560269035
2157,230720.50712116
2158,235808.943899752
2159,211883.501236775
2160,183741.667013516
2161,234330.519919617
2162,433492.471024791
2163,347008.501393414
2164,237668.613644384
2165,174825.174257186
2166,151913.435844742
2167,211312.100992208
2168,200235.79733787
2169,195828.169449286
2170,214679.871452881
2171,145416.195553627
2172,140111.193149326
2173,157926.506166914
2174,232071.85105361
2175,295271.999206366
2176,290943.156843679
2177,246363.724645808
2178,213618.58182278
2179,141928.109338618
2180,210908.715727688
2181,191245.47929074
2182,224449.582833129
2183,191685.91725137
2184,126006.174752626
2185,125293.033388487
2186,151796.089181722
2187,154247.431506906
2188,164995.265561254
2189,320261.229110553
2190,77374.7379883672
2191,76982.4573429918
2192,85596.5842200717
2193,116695.874808998
2194,99555.4671607896
2195,111102.293542836
2196,108961.554637267
2197,119343.858867652
2198,153912.731330958
2199,164483.970756144
2200,141962.065473755
2201,137195.382217763
2202,211334.940330593
2203,142053.575530733
2204,167670.116578431
2205,113235.698902382
2206,121845.494150578
2207,198608.304277971
2208,250037.986278636
2209,208932.391792234
2210,123386.479531398
2211,118271.896521067
2212,126952.209788996
2213,95255.2214445805
2214,114679.237344551
2215,104143.084140792
2216,144398.27270955
2217,63437.4399603808
2218,81627.9682617173
2219,77415.4855441931
2220,84224.4135745476
2221,263110.698828903
2222,234299.01106536
2223,265087.063395424
2224,199431.032031471
2225,132439.910843298
2226,177176.650625141
2227,211773.762736577
2228,246943.606569132
2229,251593.864615268
2230,148360.964707144
2231,201031.936984018
2232,176635.291502746
2233,191512.193989799
2234,237038.907780231
2235,211419.968960313
2236,269004.873369089
2237,317337.520136345
2238,185612.814102863
2239,112010.259354548
2240,145850.900872454
2241,143796.244292009
2242,126578.490963068
2243,123908.064894708
2244,109337.635247356
2245,102438.012580056
2246,144415.534172729
2247,109514.67682597
2248,126966.570247487
2249,132764.164829075
2250,134277.464586199
2251,120571.516028072
2252,183394.685696864
2253,155151.193387768
2254,173796.97636482
2255,189933.583295939
2256,180004.336142283
2257,204193.60836184
2258,162226.960616802
2259,172556.491595294
2260,162348.467713624
2261,180807.876946201
2262,215607.860402167
2263,345023.96949202
2264,565466.761845517
2265,186470.966372806
2266,288414.37259705
2267,355583.005619241
2268,382403.201925301
2269,157759.079633648
2270,201539.25427088
2271,234531.516341886
2272,201256.483522785
2273,167227.448990589
2274,179617.901538258
2275,180041.274949939
2276,199389.412451168
2277,194915.26570108
2278,144433.542766177
2279,137629.349379969
2280,117442.890079397
2281,171628.963934721
2282,194039.642794835
2283,109271.375216382
2284,116873.460302664
2285,150069.212863727
2286,126097.279993653
2287,350545.726009474
2288,258285.697018029
2289,354242.41534163
2290,457301.862943846
2291,314155.218671929
2292,427281.313578603
2293,497138.873943092
2294,389942.376858275
2295,516409.060755077
2296,288357.661062011
2297,319016.493953647
2298,325874.637073894
2299,373724.540954249
2300,324122.914487918
2301,283242.241905723
2302,250063.696939625
2303,240965.499437676
2304,246099.464520319
2305,196303.78869809
2306,198666.422584577
2307,199704.328325491
2308,229439.746230672
2309,296337.335758103
2310,218542.214784312
2311,218016.166084635
2312,174368.164546682
2313,177685.903032142
2314,172408.996237548
2315,176020.137552767
2316,183303.024133847
2317,186466.72933065
2318,170669.80369299
2319,176364.249291905
2320,181845.086523462
2321,235515.417092664
2322,181649.406685373
2323,187790.576438929
2324,186396.399695513
2325,205790.718388156
2326,180861.762998808
2327,208115.554761079
2328,224734.68666452
2329,186450.378365095
2330,174568.079327846
2331,363000.609654851
2332,383863.865870258
2333,329287.008822397
2334,256500.470246322
2335,264181.693733213
2336,330431.103906565
2337,189108.564570504
2338,250888.741462829
2339,229266.631851933
2340,409580.500965919
2341,198053.088008169
2342,224924.1907418
2343,226397.367130411
2344,210408.611280629
2345,230366.285374018
2346,210106.225884983
2347,193517.905213206
2348,232642.520478783
2349,176161.538522449
2350,290702.260236483
2351,268272.227070115
2352,254462.398691048
2353,246891.797397384
2354,125083.142441892
2355,140921.366758085
2356,141939.038926809
2357,191599.139896824
2358,189667.450760058
2359,133824.514128203
2360,116204.754064618
2361,143617.650196381
2362,277791.708769013
2363,117176.000820267
2364,154004.77626754
2365,229570.355633709
2366,190802.457318802
2367,217884.072904546
2368,212717.354098814
2369,215378.117730514
2370,163067.960698053
2371,164665.116674471
2372,189526.110977106
2373,269018.997983993
2374,313200.917874908
2375,216810.217052619
2376,303361.654860443
2377,341939.763678234
2378,137115.873737689
2379,205373.392617801
2380,151119.428453776
2381,162285.362013162
2382,202237.696078665
2383,202135.632442275
2384,242997.591620764
2385,156996.77931342
2386,138145.518022181
2387,134968.596598304
2388,98121.065610615
2389,123032.972922732
2390,138077.445115932
2391,143573.098839241
2392,116971.44783476
2393,163112.685525996
2394,138556.574732833
2395,199398.260406173
2396,145641.503400312
2397,221407.33773837
2398,126242.096531086
2399,66432.2676080114
2400,64905.2236068836
2401,120113.861855659
2402,127734.52042284
2403,151801.721926013
2404,146980.077352087
2405,154166.840732906
2406,146029.05404679
2407,128475.399747772
2408,138917.452408425
2409,128147.467039546
2410,173553.679197588
2411,115994.868432612
2412,152465.721025654
2413,126384.396940436
2414,156966.460804252
2415,140336.968745875
2416,127550.710727145
2417,130794.239117572
2418,132386.718940416
2419,125058.407037005
2420,127394.107904177
2421,132935.397871586
2422,110746.059756142
2423,106116.672028686
2424,156302.407877182
2425,222300.826903809
2426,132014.042898063
2427,125305.10227015
2428,170608.567687727
2429,118082.212043951
2430,134758.515589627
2431,116673.148607027
2432,141438.78483004
2433,136594.422250177
2434,131917.826100864
2435,150703.710319443
2436,103257.343687211
2437,112853.569751749
2438,120196.56785502
2439,105543.461849767
2440,123027.84783467
2441,86329.5952818828
2442,105085.757354541
2443,116141.815647892
2444,132609.601968474
2445,79327.2253619849
2446,118048.325215759
2447,184177.948830119
2448,140555.68294226
2449,105868.778336666
2450,147097.917128441
2451,137111.293233121
2452,200914.647995679
2453,93350.5508037942
2454,113641.740691648
2455,110939.159041757
2456,137850.731714326
2457,121323.767806227
2458,125968.849745663
2459,105945.30039815
2460,127718.325581637
2461,116050.257731149
2462,129523.868674513
2463,114379.40619915
2464,175845.550766902
2465,137192.665343321
2466,116343.506920414
2467,132266.832017607
2468,79448.619648327
2469,86496.3461129819
2470,185378.276078072
2471,209333.68942942
2472,162804.806583699
2473,120857.620081722
2474,78166.3969712364
2475,220706.426831099
2476,117139.305121067
2477,130910.612310962
2478,157519.355218693
2479,110664.436313297
2480,150455.357934904
2481,120527.262659186
2482,125455.448115679
2483,114920.260531512
2484,120367.755931519
2485,120536.906216937
2486,147045.512752286
2487,167099.251216245
2488,166342.293254504
2489,158889.604038029
2490,142342.326770783
2491,86184.2988635211
2492,177037.310160393
2493,154512.758014962
2494,151193.468268826
2495,89995.54565406
2496,232752.502844756
2497,153365.982135967
2498,112514.930572766
2499,93069.1653697755
2500,130447.975237066
2501,133621.095778047
2502,142658.571946849
2503,95110.5802097043
2504,177003.15890547
2505,216759.197969231
2506,240969.001752209
2507,270701.556887543
2508,239041.19029293
2509,211664.310571574
2510,223560.591183674
2511,176693.0824237
2512,196310.817321303
2513,216947.761244369
2514,216005.499035777
2515,152964.652425362
2516,169803.171763474
2517,144679.135222386
2518,144480.990572795
2519,227101.353884827
2520,211471.475106641
2521,187267.804936441
2522,225663.421540752
2523,128045.328977255
2524,137464.799923037
2525,148506.331630548
2526,142726.137291464
2527,125781.12084324
2528,128134.824493026
2529,146042.477827098
2530,129812.368011109
2531,243402.877742925
2532,228949.021266561
2533,192566.967567155
2534,226389.900286301
2535,307162.722951908
2536,237995.031507165
2537,232943.077763532
2538,179036.356792196
2539,187230.039921773
2540,180816.948486538
2541,186346.628601769
2542,161846.167051525
2543,127710.581925856
2544,119918.521779903
2545,136804.813496021
2546,138407.367618178
2547,138554.808102765
2548,167179.77325967
2549,155819.86223231
2550,1582112.43461717
2551,136695.745453112
2552,128593.274412875
2553,75796.0007082067
2554,93861.8328799323
2555,136065.822822768
2556,105460.921179782
2557,111018.393106089
2558,127655.667324389
2559,124333.065802682
2560,144056.745391143
2561,157529.581304658
2562,126477.572509426
2563,156608.446108988
2564,180317.261211602
2565,116949.064554217
2566,150764.888773711
2567,132309.163338748
2568,193106.734581662
2569,199299.777455395
2570,119790.492441855
2571,173056.016639281
2572,147311.994250495
2573,217751.737345202
2574,270506.043666569
2575,136220.055183533
2576,109058.032416513
2577,126744.503821351
2578,81308.5791968311
2579,57731.9943545907
2580,101729.02968529
2581,123193.85771094
2582,123347.36766798
2583,238210.329081418
2584,174932.915216632
2585,188488.122412299
2586,226740.901178434
2587,204734.409547353
2588,139811.353578274
2589,148037.721607072
2590,221718.069451975
2591,222397.037538138
2592,208027.999198102
2593,250245.926116428
2594,185750.472720938
2595,194008.058724962
2596,297377.351112805
2597,187481.078342249
2598,272422.297559384
2599,323661.283729923
2600,139259.747782005
2601,119333.0874739
2602,90946.4998052528
2603,100599.25112608
2604,84004.1547251517
2605,89040.8101239908
2606,147304.140182739
2607,190988.667403039
2608,199904.635429984
2609,158609.767975817
2610,107955.004723759
2611,127747.511293031
2612,153235.208536508
2613,130454.626254071
2614,127378.741897451
2615,139653.817521409
2616,146003.823541793
2617,187821.47921717
2618,225470.416503168
2619,205824.09701412
2620,179030.491916534
2621,174949.090963535
2622,177904.401744151
2623,250170.830203332
2624,279613.503036404
2625,286888.007868725
2626,173433.015192709
2627,168316.574604012
2628,424616.665951921
2629,499160.074397911
2630,325041.676591288
2631,481251.812751557
2632,371243.908944984
2633,286929.467314888
2634,386081.817821389
2635,157354.965182881
2636,180535.48928876
2637,171715.551436148
2638,258427.068436564
2639,193825.405004029
2640,150610.315733668
2641,108787.159190357
2642,191184.917711632
2643,107868.636915928
2644,116820.211018025
2645,109574.808378618
2646,101141.88902399
2647,105752.42067446
2648,137737.686160426
2649,145698.40044659
2650,140314.992811829
2651,134021.487483991
2652,413695.301570405
2653,262426.794959226
2654,239008.78241538
2655,394801.819045516
2656,312118.230238251
2657,352718.619516963
2658,293292.286512181
2659,277766.42685916
2660,343740.130762097
2661,336474.781640436
2662,366623.903695585
2663,290297.606723087
2664,283136.651978044
2665,316077.747138271
2666,278329.254556672
2667,173537.199446577
2668,177764.983561652
2669,174599.081869708
2670,264167.641489727
2671,179657.399831059
2672,194133.477177728
2673,209167.922987263
2674,199683.760608812
2675,168878.202371765
2676,194376.769061539
2677,196544.512279418
2678,215328.104639386
2679,275938.56617841
2680,286444.631690023
2681,405108.774757578
2682,311164.436499213
2683,458442.373720388
2684,305068.790220714
2685,313876.366210779
2686,245010.500325568
2687,290507.033930419
2688,205477.930926954
2689,204999.113464418
2690,419414.959648239
2691,191208.989520448
2692,132564.132877976
2693,192946.853236135
2694,113849.324962595
2695,190296.717504628
2696,180668.46427542
2697,177138.451021698
2698,182945.192186368
2699,181951.054028681
2700,162644.089308298
2701,133681.908254721
2702,101244.778256287
2703,114635.166452793
2704,142953.01562188
2705,125009.451830505
2706,101248.428388749
2707,103421.768522135
2708,133791.883609972
2709,94052.9837235351
2710,125040.035130139
2711,270043.991768566
2712,359644.612121647
2713,183136.329663578
2714,152001.810741246
2715,166373.29837019
2716,150290.879938435
2717,196486.307204987
2718,225877.078555783
2719,163123.952834911
2720,165633.808301615
2721,127367.899443983
2722,143924.414823068
2723,151453.740080102
2724,121262.991893697
2725,126643.026453241
2726,143726.506265388
2727,185723.490150765
2728,163217.392756058
2729,141016.585119704
2730,138982.149337557
2731,120947.074057967
2732,123420.712856532
2733,154508.506554538
2734,138605.427637726
2735,128506.408717372
2736,137320.274855699
2737,120815.989893597
2738,145276.722146275
2739,161584.185135637
2740,136715.003688863
2741,135384.853819352
2742,147781.964755489
2743,147107.925710093
2744,157639.441399985
2745,154879.364177653
2746,136303.311182658
2747,143369.030639672
2748,122106.056850304
2749,125519.799687304
2750,124993.941750922
2751,129670.788760289
2752,186442.623288547
2753,147108.260653373
2754,238616.020410477
2755,133594.427458906
2756,94806.5174283985
2757,74969.712186054
2758,101434.026254096
2759,156422.660169982
2760,131549.43112496
2761,144237.71350509
2762,142054.665145257
2763,182221.95219513
2764,143052.985130954
2765,265861.408603752
2766,132849.290850511
2767,78007.7214320067
2768,119086.561422835
2769,127041.52418271
2770,139879.491768736
2771,109659.262278543
2772,105025.907008615
2773,159344.997093126
2774,131865.736038465
2775,108800.437413654
2776,142187.768402161
2777,143338.125357217
2778,113796.657449735
2779,119496.67513901
2780,95040.6084867733
2781,95625.0922098248
2782,95058.3342151496
2783,96195.098132542
2784,127190.560133205
2785,124071.343546718
2786,74978.8160950427
2787,124879.631855573
2788,76034.9334204018
2789,173799.788340436
2790,82141.2119468213
2791,111695.841198154
2792,64386.076703917
2793,152522.080972099
2794,97315.9696291613
2795,118335.954208574
2796,92833.6719038811
2797,209341.706556443
2798,99327.0227278148
2799,111204.117566729
2800,69819.6899929726
2801,110405.34590384
2802,127880.66315727
2803,168668.59825886
2804,128387.851356293
2805,95682.7811628743
2806,92993.8976411171
2807,153873.130681638
2808,143629.398631582
2809,140371.292807079
2810,133108.022172395
2811,147127.480153133
2812,158731.351117074
2813,170778.285873136
2814,172769.464133153
2815,89013.7494470396
2816,227260.6514303
2817,138862.971561317
2818,127650.494794173
2819,164298.247569594
2820,134488.155670721
2821,100947.805667679
2822,188009.368276448
2823,359464.169366677
2824,160576.436500134
2825,140064.651731324
2826,137318.252159934
2827,143013.099160697
2828,239340.621067161
2829,199125.550952452
2830,219088.699741075
2831,184869.537105901
2832,253171.531307296
2833,262616.596834343
2834,203851.909712866
2835,220444.056695829
2836,188689.986279372
2837,164546.650854385
2838,146641.870372092
2839,180340.005190667
2840,196912.631647916
2841,199723.940425989
2842,232418.803950381
2843,152243.913807718
2844,167320.553839464
2845,128697.434114643
2846,207537.134578197
2847,197471.256461326
2848,219529.740835973
2849,197346.369714782
